"","year","area","street_1","street_2"
"378",2011,"Birmingham","O/S  Temple  Bar,  S/C  Town  Centre","O/S Temple Bar, S/C Town Centre"
"379",2011,"Birmingham","o/s  temple  bar,  sutton  coldfield,  west  milands","o/s temple bar, sutton coldfield, west milands"
"380",2011,"Birmingham","o/s  the  hairy  lemon","o/s the hairy lemon"
"381",2011,"Birmingham","On  pavement  outside  The  Royal  Hotel","On pavement outside The Royal Hotel"
"382",2011,"Birmingham","Ourtside  Royal  Pub,  Lichfield  Road,  Sutton  Coldfield","Ourtside Royal Pub, Lichfield Road, Sutton Coldfield"
"383",2011,"Birmingham","outside  Glendale  Tower,  Lyndhurst  Estate","outside Glendale Tower, Lyndhurst Estate"
"384",2011,"Birmingham","Outside  Litten  Tree  pub,  Birmingham  Road,  Sutton  Coldfield`","Outside Litten Tree pub, Birmingham Road, Sutton Coldfield`"
"385",2011,"Birmingham","Outside  Moo  Moo  Club,  Town  Centre,  Sutton  Coldfield","Outside Moo Moo Club, Town Centre, Sutton Coldfield"
"386",2011,"Birmingham","Outside  Moo  Moo  night  club,  South  Parade","Outside Moo Moo night club, South Parade"
"387",2011,"Birmingham","Outside  Temple  Parade,  Lower  Parade","Outside Temple Parade, Lower Parade"
"388",2011,"Birmingham","Outside  the  Temple  Bar,  Lower  Parade,  SC","Outside the Temple Bar, Lower Parade, SC"
"389",2011,"Birmingham","PARADE  .  SUTTON  COLDFIELD","PARADE . SUTTON COLDFIELD"
"390",2011,"Birmingham","parade  SC","parade SC"
"391",2011,"Birmingham","parade  sutton  coldfield","parade sutton coldfield"
"392",2011,"Birmingham","parade  sutton  coldfield",""
"393",2011,"Birmingham","PARADE  SUTTON  COLDFIELD","PARADE SUTTON COLDFIELD"
"394",2011,"Birmingham","parade  sutton  town","parade sutton town"
"395",2011,"Birmingham","Parade,  Sutton  Coldfield","Parade, Sutton Coldfield"
"396",2011,"Birmingham","Parade,  Sutton  Coldfield",""
"397",2011,"Birmingham","Parade,  Sutton  Town  Centre","Parade, Sutton Town Centre"
"398",2011,"Birmingham","Parkeston  Crescent,  Kinsgatnding,  B'ham","Parkeston Crescent, Kinsgatnding, B'ham"
"399",2011,"Birmingham","PLANTS  GROVE  ERDINGTON","PLANTS GROVE ERDINGTON"
"400",2011,"Birmingham","Pype  Hayes  Road,  Pype  Hayes,  B'ham","Pype Hayes Road, Pype Hayes, B'ham"
"401",2011,"Birmingham","Pype  Hayes  Road,  Pype  Hayes,  B'ham",""
"402",2011,"Birmingham","Pype  Hayes  Road,  Pype  Hayes,  B'ham",""
"403",2011,"Birmingham","Queen  str.","Queen str."
"404",2011,"Birmingham","Queen  str.",""
"405",2011,"Birmingham","Queen  str.",""
"406",2011,"Birmingham","Queen  str.",""
"407",2011,"Birmingham","Queen  str.  Sutton  Coldfield  Town  centre","Queen str. Sutton Coldfield Town centre"
"408",2011,"Birmingham","Queslett  Road  East","Queslett Road East"
"409",2011,"Birmingham","REDACRE  RD  BOLDMERE","REDACRE RD BOLDMERE"
"410",2011,"Birmingham","RESERVOIR  ROAD","RESERVOIR ROAD"
"411",2011,"Birmingham","Ridgeway","Ridgeway"
"412",2011,"Birmingham","Slade  Road,  Erdington,  B'ham","Slade Road, Erdington, B'ham"
"413",2011,"Birmingham","Slade  Road,  Erdington,  B'ham",""
"414",2011,"Birmingham","Soth  parade,  Sutton  Coldfield","Soth parade, Sutton Coldfield"
"415",2011,"Birmingham","Soth  parade,  Sutton  Coldfield",""
"416",2011,"Birmingham","south  parade","south parade"
"417",2011,"Birmingham","SOUTH  PARADE","SOUTH PARADE"
"418",2011,"Birmingham","SOUTH  PARADE",""
"419",2011,"Birmingham","South  Parade","South Parade"
"420",2011,"Birmingham","South  Parade",""
"421",2011,"Birmingham","South  Parade",""
"422",2011,"Birmingham","South  Parade",""
"423",2011,"Birmingham","SOUTH  PARADE",""
"424",2011,"Birmingham","South  Parade",""
"425",2011,"Birmingham","south  parade",""
"426",2011,"Birmingham","south  parade",""
"427",2011,"Birmingham","South  Parade",""
"428",2011,"Birmingham","South  Parade          town  centre,  Sutton  Coldfield","South Parade        town centre, Sutton Coldfield"
"429",2011,"Birmingham","South  Parade  Sutton  Coldfield","South Parade Sutton Coldfield"
"430",2011,"Birmingham","South  parade  Sutton  Coldfield","South parade Sutton Coldfield"
"431",2011,"Birmingham","South  Parade  Sutton  Town  centre","South Parade Sutton Town centre"
"432",2011,"Birmingham","South  Parade,  Sutton  Coldfield","South Parade, Sutton Coldfield"
"433",2011,"Birmingham","South  Parade,  Sutton  Coldfield",""
"434",2011,"Birmingham","South  parade,  Sutton  Coldfield","South parade, Sutton Coldfield"
"435",2011,"Birmingham","South  Parade,  Sutton  Coldfield",""
"436",2011,"Birmingham","South  parade,  Sutton  Coldfield",""
"437",2011,"Birmingham","South  Parade,  Sutton  Coldfield",""
"438",2011,"Birmingham","South  parade,  Sutton  Coldfield",""
"439",2011,"Birmingham","South  Parade,  Sutton  Coldfield",""
"440",2011,"Birmingham","South  Parade,  Sutton  Coldfield",""
"441",2011,"Birmingham","South  Parade,  Sutton  Coldfield",""
"442",2011,"Birmingham","South  parade,  Sutton  Coldfield",""
"443",2011,"Birmingham","South  parade,  Sutton  Town  Centre","South parade, Sutton Town Centre"
"444",2011,"Birmingham","South  Parade,  Town  Centre,  Sutton  Coldfield","South Parade, Town Centre, Sutton Coldfield"
"445",2011,"Birmingham","STORNAWAY  ROAD  CASTLE  VALE","STORNAWAY ROAD CASTLE VALE"
"446",2011,"Birmingham","Str.LEY  ROAD  ERDINGTON","Str.LEY ROAD ERDINGTON"
"447",2011,"Birmingham","sumburgh  croft","sumburgh croft"
"448",2011,"Birmingham","Sutton  Coldfield  Town  Centre","Sutton Coldfield Town Centre"
"449",2011,"Birmingham","Sutton  Coldfield  Town  Centre",""
"450",2011,"Birmingham","Sutton  New  Road","Sutton New Road"
"451",2011,"Birmingham","Sutton  New  Road  Erdington","Sutton New Road Erdington"
"452",2011,"Birmingham","SUTTON  NEW  ROAD  ERDINGTON","SUTTON NEW ROAD ERDINGTON"
"453",2011,"Birmingham","SUTTON  NEW  ROAD  ERDINGTON",""
"454",2011,"Birmingham","Sutton  New  Road,  Erdington,  B'ham","Sutton New Road, Erdington, B'ham"
"455",2011,"Birmingham","Sutton  Parade","Sutton Parade"
"456",2011,"Birmingham","SUTTON  PARADE","SUTTON PARADE"
"457",2011,"Birmingham","Sutton  Parade",""
"458",2011,"Birmingham","Sutton  Town  centre","Sutton Town centre"
"459",2011,"Birmingham","sutton  town  centre","sutton town centre"
"460",2011,"Birmingham","sutton  town  centre",""
"461",2011,"Birmingham","sutton  town  centre",""
"462",2011,"Birmingham","Sutton  Town  Centre","Sutton Town Centre"
"463",2011,"Birmingham","tedbury  crescent","tedbury crescent"
"464",2011,"Birmingham","Tesco's  Express,  Walsall  Road,  Four  Oaks,  Sutton  Coldfield","Tesco's Express, Walsall Road, Four Oaks, Sutton Coldfield"
"465",2011,"Birmingham","The  Parade","The Parade"
"466",2011,"Birmingham","The  Parade",""
"467",2011,"Birmingham","The  Parade",""
"468",2011,"Birmingham","the  parade  sutton","the parade sutton"
"469",2011,"Birmingham","THE  PARADE  SUTTON  COLDFIELD","THE PARADE SUTTON COLDFIELD"
"470",2011,"Birmingham","The  Parade,  Birmingham  Road,  Sutton  Coldfield","The Parade, Birmingham Road, Sutton Coldfield"
"471",2011,"Birmingham","The  Parade,  Sutton  Coldfield","The Parade, Sutton Coldfield"
"472",2011,"Birmingham","The  Parade,  Sutton  Coldfield",""
"473",2011,"Birmingham","The  Parade,  Sutton  Coldfield",""
"474",2011,"Birmingham","The  Parade,  Sutton  Coldfield",""
"475",2011,"Birmingham","The  Parade,  Sutton  Coldfield",""
"476",2011,"Birmingham","The  Parade,  Sutton  Coldfield",""
"477",2011,"Birmingham","The  Parade,  Sutton  Town  Centre","The Parade, Sutton Town Centre"
"478",2011,"Birmingham","the  parade....","the parade...."
"479",2011,"Birmingham","THE  RIDGEWAY","THE RIDGEWAY"
"480",2011,"Birmingham","The  Ridgeway","The Ridgeway"
"481",2011,"Birmingham","The  Ridgeway",""
"482",2011,"Birmingham","The  Swan  PH","The Swan PH"
"483",2011,"Birmingham","turnhouse  road","turnhouse road"
"484",2011,"Birmingham","Upper  Holland  Road","Upper Holland Road"
"485",2011,"Birmingham","Victoria  Rd","Victoria Rd"
"486",2011,"Birmingham","Victoria  Rd",""
"487",2011,"Birmingham","victoria  rd","victoria rd"
"488",2011,"Birmingham","Walsh  Drive,  Walmley,  Sutton  Coldfield","Walsh Drive, Walmley, Sutton Coldfield"
"489",2011,"Birmingham","Warren  Farm  Rd","Warren Farm Rd"
"490",2011,"Birmingham","Warren  Farm  Road","Warren Farm Road"
"491",2011,"Birmingham","whitehouse  common  rd","whitehouse common rd"
"492",2011,"Birmingham","wilton  Rd","wilton Rd"
"493",2011,"Birmingham","Windsor  House,  Jarvis  Road,  Erdington","Windsor House, Jarvis Road, Erdington"
"494",2011,"Birmingham","Witton  Lodge  Road","Witton Lodge Road"
"495",2011,"Birmingham","Witton  lodge  Road,  erdington","Witton lodge Road, erdington"
"496",2011,"Birmingham","York  Road","York Road"
"497",2011,"Birmingham","Abdon  Ave","Abdon Ave"
"498",2011,"Birmingham","Alcester  Road  South","Alcester Road South"
"499",2011,"Birmingham","alvechurch  rd","alvechurch rd"
"500",2011,"Birmingham","arden  road","arden road"
"501",2011,"Birmingham","ardencote  froad","ardencote froad"
"502",2011,"Birmingham","Ashley  Close","Ashley Close"
"503",2011,"Birmingham","balti  spice  Bristol  rd  South","balti spice Bristol rd South"
"504",2011,"Birmingham","Barnes  Hill","Barnes Hill"
"505",2011,"Birmingham","Barrow  House","Barrow House"
"506",2011,"Birmingham","Bell  str.",""
"507",2011,"Birmingham","Birmingham  New  str.","Birmingham New str."
"508",2011,"Birmingham","Birmingham  New  str.",""
"509",2011,"Birmingham","Birmingham  New  str.",""
"510",2011,"Birmingham","Birmingham  str.,  Oldbury","Birmingham str., Oldbury"
"511",2011,"Birmingham","Blandford  Road","Blandford Road"
"512",2011,"Birmingham","Bournbrook  Road","Bournbrook Road"
"513",2011,"Birmingham","Bournville  Front  Office","Bournville Front Office"
"514",2011,"Birmingham","bournville  front  office","bournville front office"
"515",2011,"Birmingham","bournville  lane","bournville lane"
"516",2011,"Birmingham","Bournville  Lane","Bournville Lane"
"517",2011,"Birmingham","Bournville  lane  front  office","Bournville lane front office"
"518",2011,"Birmingham","bowling  green  road","bowling green road"
"519",2011,"Birmingham","Bristol  Rd","Bristol Rd"
"520",2011,"Birmingham","bristol  rd","bristol rd"
"521",2011,"Birmingham","bristol  rd",""
"522",2011,"Birmingham","bristol  rd",""
"523",2011,"Birmingham","bristol  rd  selly  oak","bristol rd selly oak"
"524",2011,"Birmingham","bristol  rd  south","bristol rd south"
"525",2011,"Birmingham","bristol  rd  south",""
"526",2011,"Birmingham","bristol  rd  sth","bristol rd sth"
"527",2011,"Birmingham","Bristol  Rd,  Northfield","Bristol Rd, Northfield"
"528",2011,"Birmingham","Bristol  Rd,  Selly  Oak","Bristol Rd, Selly Oak"
"529",2011,"Birmingham","Bristol  Road",""
"530",2011,"Birmingham","Bristol  Road",""
"531",2011,"Birmingham","Bristol  Road",""
"532",2011,"Birmingham","Bristol  Road",""
"533",2011,"Birmingham","Bristol  Road",""
"534",2011,"Birmingham","Bristol  Road",""
"535",2011,"Birmingham","bristol  road","bristol road"
"536",2011,"Birmingham","bristol  road",""
"537",2011,"Birmingham","Bristol  Road",""
"538",2011,"Birmingham","bristol  road",""
"539",2011,"Birmingham","bristol  road",""
"540",2011,"Birmingham","bristol  road",""
"541",2011,"Birmingham","bristol  road",""
"542",2011,"Birmingham","Bristol  Road",""
"543",2011,"Birmingham","Bristol  Road  Northfield","Bristol Road Northfield"
"544",2011,"Birmingham","bristol  road  selly  oak","bristol road selly oak"
"545",2011,"Birmingham","Bristol  Road  selly  Oak","Bristol Road selly Oak"
"546",2011,"Birmingham","bristol  road  selly  oak",""
"547",2011,"Birmingham","Bristol  Road  South,  Northfield","Bristol Road South, Northfield"
"548",2011,"Birmingham","Bristol  Road  South,  Selly  Oak","Bristol Road South, Selly Oak"
"549",2011,"Birmingham","Bristol  Road,  Selly  Oak","Bristol Road, Selly Oak"
"550",2011,"Birmingham","Bristol  Road,  Selly  Oak",""
"551",2011,"Birmingham","Bristol  Road,  Selly  Oak",""
"552",2011,"Birmingham","Broad  str.",""
"553",2011,"Birmingham","Broad  str.",""
"554",2011,"Birmingham","Broad  str.",""
"555",2011,"Birmingham","Broad  str.,  City  Centre","Broad str., City Centre"
"556",2011,"Birmingham","Broad  str.,  City  Centre",""
"557",2011,"Birmingham","Brook  lane","Brook lane"
"558",2011,"Birmingham","bunburry  road","bunburry road"
"559",2011,"Birmingham","bunburry  road",""
"560",2011,"Birmingham","Burnhill  Grove  ,Weoley  Castle  ,Birmingham.","Burnhill Grove ,Weoley Castle ,Birmingham."
"561",2011,"Birmingham","Car  Park  of  Bournville  lane  P/Stn","Car Park of Bournville lane P/Stn"
"562",2011,"Birmingham","chinbrook  road,  billsley","chinbrook road, billsley"
"563",2011,"Birmingham","church  hill  nortthfield","church hill nortthfield"
"564",2011,"Birmingham","Church  Road","Church Road"
"565",2011,"Birmingham","Compton  Road,  Cradley  Heath","Compton Road, Cradley Heath"
"566",2011,"Birmingham","Costcutters,  Ardern  Road","Costcutters, Ardern Road"
"567",2011,"Birmingham","dawberry  road","dawberry road"
"568",2011,"Birmingham","Dawlish  Road","Dawlish Road"
"569",2011,"Birmingham","dingle  club","dingle club"
"570",2011,"Birmingham","doddington  road","doddington road"
"571",2011,"Birmingham","Dog  Kennel  Lane","Dog Kennel Lane"
"572",2011,"Birmingham","dog  pool  lane","dog pool lane"
"573",2011,"Birmingham","downfield  drive","downfield drive"
"574",2011,"Birmingham","Dudley  bus  station","Dudley bus station"
"575",2011,"Birmingham","Dwellings  Lane","Dwellings Lane"
"576",2011,"Birmingham","EAFO","EAFO"
"577",2011,"Birmingham","Edgbaston  Cricket  Ground","Edgbaston Cricket Ground"
"578",2011,"Birmingham","edgbaston  park  road","edgbaston park road"
"579",2011,"Birmingham","Exeter  Rd  /  Hubert  Rd","Exeter Rd / Hubert Rd"
"580",2011,"Birmingham","fordhouse  lane","fordhouse lane"
"581",2011,"Birmingham","Four  ACres  ,Quinton.","Four ACres ,Quinton."
"582",2011,"Birmingham","Frogmill  Road,  Frankley","Frogmill Road, Frankley"
"583",2011,"Birmingham","genners  lane","genners lane"
"584",2011,"Birmingham","Glastonbury  Road","Glastonbury Road"
"585",2011,"Birmingham","great  park  rubery","great park rubery"
"586",2011,"Birmingham","Griffins  Brook  Lane","Griffins Brook Lane"
"587",2011,"Birmingham","Grosvenor  Shopping  Centre","Grosvenor Shopping Centre"
"588",2011,"Birmingham","hagley  Road","hagley Road"
"589",2011,"Birmingham","hagley  road","hagley road"
"590",2011,"Birmingham","hagley  road",""
"591",2011,"Birmingham","Hagley  Road","Hagley Road"
"592",2011,"Birmingham","hagley  road",""
"593",2011,"Birmingham","Hagley  Road",""
"594",2011,"Birmingham","Hagley  Road",""
"595",2011,"Birmingham","Hagley  Road",""
"596",2011,"Birmingham","Hagley  Road",""
"597",2011,"Birmingham","Hagley  Road,  Edgbaston","Hagley Road, Edgbaston"
"598",2011,"Birmingham","Hagley  Road,  Eedgbaston","Hagley Road, Eedgbaston"
"599",2011,"Birmingham","Harborne  Cricket  club","Harborne Cricket club"
"600",2011,"Birmingham","Harborne  high  st","Harborne high st"
"601",2011,"Birmingham","Harborne  High  str.","Harborne High str."
"602",2011,"Birmingham","Harborne  High  str.",""
"603",2011,"Birmingham","Harborne  High  str.",""
"604",2011,"Birmingham","Harborne  Park  Road","Harborne Park Road"
"605",2011,"Birmingham","Harborne  Police  Station","Harborne Police Station"
"606",2011,"Birmingham","Harbourne  cricket  club","Harbourne cricket club"
"607",2011,"Birmingham","Hawkesley  End","Hawkesley End"
"608",2011,"Birmingham","Hawkesley  Square","Hawkesley Square"
"609",2011,"Birmingham","Hazelwell  str.","Hazelwell str."
"610",2011,"Birmingham","heathmill  lane  digbeth","heathmill lane digbeth"
"611",2011,"Birmingham","herons  wood","herons wood"
"612",2011,"Birmingham","High  St","High St"
"613",2011,"Birmingham","High  St  Harborne","High St Harborne"
"614",2011,"Birmingham","high  st  harborne","high st harborne"
"615",2011,"Birmingham","high  st  northfield","high st northfield"
"616",2011,"Birmingham","High  str.  harborne","High str. harborne"
"617",2011,"Birmingham","High  str.  Harborne","High str. Harborne"
"618",2011,"Birmingham","High  str.  harborne",""
"619",2011,"Birmingham","High  str.  harborne",""
"620",2011,"Birmingham","High  str.  harbourne","High str. harbourne"
"621",2011,"Birmingham","High  str.,  Harborne","High str., Harborne"
"622",2011,"Birmingham","High  str.,  Harborne",""
"623",2011,"Birmingham","Highfdield  Lane","Highfdield Lane"
"624",2011,"Birmingham","highfield  lane","highfield lane"
"625",2011,"Birmingham","Highfield  Lane,  Quinton","Highfield Lane, Quinton"
"626",2011,"Birmingham","Hoggs  Lane,  Northfield","Hoggs Lane, Northfield"
"627",2011,"Birmingham","Hollybank  Road","Hollybank Road"
"628",2011,"Birmingham","Holywood  Bowl,  Rubery","Holywood Bowl, Rubery"
"629",2011,"Birmingham","Home  address","Home address"
"630",2011,"Birmingham","Honnington  Crescent,  Northfield","Honnington Crescent, Northfield"
"631",2011,"Birmingham","jiggins  lane","jiggins lane"
"632",2011,"Birmingham","Jiggins  Lane,  Bartley  Green","Jiggins Lane, Bartley Green"
"633",2011,"Birmingham","kembertone  road","kembertone road"
"634",2011,"Birmingham","Kings  Norton  Green","Kings Norton Green"
"635",2011,"Birmingham","leech  green  rd","leech green rd"
"636",2011,"Birmingham","leith  grove","leith grove"
"637",2011,"Birmingham","leith  grove",""
"638",2011,"Birmingham","Long  Fellow  Road","Long Fellow Road"
"639",2011,"Birmingham","Longbridge  Lane",""
"640",2011,"Birmingham","Longbridge  Lane",""
"641",2011,"Birmingham","Longbridge  Lane,  West  heath","Longbridge Lane, West heath"
"642",2011,"Birmingham","longham  croft","longham croft"
"643",2011,"Birmingham","Lottie  Road","Lottie Road"
"644",2011,"Birmingham","lutley  grove","lutley grove"
"645",2011,"Birmingham","Malins  Road,  Harborne","Malins Road, Harborne"
"646",2011,"Birmingham","manderville  house","manderville house"
"647",2011,"Birmingham","Marjoram  Close,  Hawksley","Marjoram Close, Hawksley"
"648",2011,"Birmingham","Masshouse  Lane","Masshouse Lane"
"649",2011,"Birmingham","Masshouse  Lane",""
